ZIP_CODE,pop_density_meters,population,population_error,land_area_sq_meter,land_area_error,ZCTA
45335,144.8125,6951.0,339.0,48.0,25.0,45335
45336,0.0,89.0,43.0,0.0,12.0,45336
45337,34.03921568627451,1736.0,390.0,51.0,34.0,45337
45338,66.27142857142857,4639.0,307.0,70.0,37.0,45338
45339,55.05,1101.0,279.0,20.0,25.0,45339
45340,0.0,384.0,123.0,0.0,12.0,45340
45341,17.63111111111111,3967.0,418.0,225.0,100.0,45341
45342,81.36711711711712,36127.0,1233.0,444.0,158.0,45342
45344,66.4563492063492,16747.0,987.0,252.0,133.0,45344
45345,100.81538461538462,6553.0,844.0,65.0,68.0,45345
45346,33.87301587301587,2134.0,301.0,63.0,31.0,45346
45347,24.291666666666668,4081.0,238.0,168.0,66.0,45347
45348,148.0,888.0,272.0,6.0,9.0,45348
45349,31.625,253.0,95.0,8.0,10.0,45349
45350,55.0,55.0,38.0,1.0,3.0,45350
45351,325.0,325.0,86.0,1.0,3.0,45351
45352,20.7,207.0,82.0,10.0,8.0,45352
45353,25.166666666666668,151.0,113.0,6.0,9.0,45353
45354,45.142857142857146,632.0,180.0,14.0,12.0,45354
45356,28.006741573033707,24926.0,539.0,890.0,417.0,45356
45358,64.6,323.0,78.0,5.0,6.0,45358
45359,37.857142857142854,2120.0,307.0,56.0,31.0,45359
45360,189.5,379.0,133.0,2.0,3.0,45360
45361,27.214285714285715,381.0,146.0,14.0,16.0,45361
45362,23.954545454545453,1054.0,265.0,44.0,46.0,45362
45363,82.30434782608695,1893.0,312.0,23.0,24.0,45363
45365,48.56953642384106,29336.0,663.0,604.0,179.0,45365
45368,79.32692307692308,4125.0,418.0,52.0,32.0,45368
45369,51.123456790123456,4141.0,380.0,81.0,52.0,45369
45370,144.05,2881.0,770.0,20.0,20.0,45370
45371,63.71875,22429.0,663.0,352.0,161.0,45371
45372,62.8,314.0,98.0,5.0,5.0,45372
45373,39.32638164754953,37714.0,854.0,959.0,198.0,45373
45377,113.26984126984127,14272.0,532.0,126.0,77.0,45377
45378,53.6,536.0,160.0,10.0,10.0,45378
45380,34.82424242424243,5746.0,365.0,165.0,57.0,45380
45381,31.263736263736263,5690.0,361.0,182.0,79.0,45381
45382,51.523809523809526,1082.0,232.0,21.0,14.0,45382
45383,35.651933701657455,6453.0,410.0,181.0,106.0,45383
45384,97.77272727272727,2151.0,237.0,22.0,28.0,45384
45385,74.48217636022514,39699.0,1019.0,533.0,152.0,45385
45387,49.12149532710281,5256.0,330.0,107.0,67.0,45387
45388,91.11111111111111,820.0,240.0,9.0,11.0,45388
45389,27.0,594.0,216.0,22.0,30.0,45389
45390,57.60344827586207,3341.0,222.0,58.0,35.0,45390
45402,17.252892561983472,10438.0,1055.0,605.0,241.0,45402
45403,17.475806451612904,13002.0,1198.0,744.0,354.0,45403
45404,15.775075987841944,10380.0,1215.0,658.0,242.0,45404
45405,13.932017543859649,19059.0,1573.0,1368.0,313.0,45405
45406,10.408972352634324,19954.0,1665.0,1917.0,347.0,45406
45409,21.050666666666668,15788.0,1396.0,750.0,166.0,45409
45410,23.03452855245684,17345.0,1122.0,753.0,293.0,45410
45414,21.36297071129707,20423.0,901.0,956.0,228.0,45414
45415,30.218225419664268,12601.0,809.0,417.0,164.0,45415
45416,26.92718446601942,5547.0,1236.0,206.0,104.0,45416
45417,13.753189401373897,28029.0,1395.0,2038.0,312.0,45417
45419,9.393534002229654,16852.0,796.0,1794.0,278.0,45419
45420,12.931506849315069,23600.0,1364.0,1825.0,274.0,45420
45423,,0.0,12.0,0.0,12.0,45423
45424,129.43556701030928,50221.0,1165.0,388.0,199.0,45424
45426,30.337053571428573,13591.0,896.0,448.0,186.0,45426
45428,0.0,286.0,101.0,0.0,12.0,45428
45429,21.066719618745037,26523.0,1118.0,1259.0,264.0,45429
45430,62.324561403508774,7105.0,438.0,114.0,96.0,45430
45431,28.134042553191488,26446.0,1400.0,940.0,282.0,45431
45432,31.430962343096233,15024.0,1257.0,478.0,206.0,45432
45433,44.4,1554.0,288.0,35.0,31.0,45433
45434,217.11864406779662,12810.0,1080.0,59.0,45.0,45434
45435,0.0,177.0,123.0,0.0,12.0,45435
45439,27.672527472527474,12591.0,1365.0,455.0,167.0,45439
45440,304.8767123287671,22256.0,1253.0,73.0,50.0,45440
45449,104.57142857142857,19032.0,1077.0,182.0,108.0,45449
45458,256.0551724137931,37128.0,1348.0,145.0,118.0,45458
45459,104.42857142857143,28509.0,1178.0,273.0,210.0,45459
45469,0.0,206.0,129.0,0.0,12.0,45469
45501,,0.0,12.0,0.0,12.0,45501
45502,74.4327731092437,17715.0,1011.0,238.0,78.0,45502
45503,51.437106918238996,32714.0,1169.0,636.0,173.0,45503
45504,24.683563748079877,16069.0,1022.0,651.0,157.0,45504
45505,21.272066458982348,20485.0,1186.0,963.0,226.0,45505
45506,24.662288930581614,13145.0,1082.0,533.0,145.0,45506
45601,31.002202643171806,56300.0,1123.0,1816.0,339.0,45601
45612,243.26315789473685,4622.0,686.0,19.0,24.0,45612
45613,91.24137931034483,2646.0,571.0,29.0,37.0,45613
45614,133.60526315789474,5077.0,553.0,38.0,50.0,45614
45616,42.170731707317074,1729.0,422.0,41.0,46.0,45616
45617,,0.0,12.0,0.0,12.0,45617
45618,,0.0,12.0,0.0,12.0,45618
45619,44.17058823529412,7509.0,723.0,170.0,85.0,45619
45620,0.0,754.0,320.0,0.0,12.0,45620
45621,34.3,343.0,226.0,10.0,12.0,45621
45622,19.8,495.0,310.0,25.0,41.0,45622
45623,193.33333333333334,3480.0,556.0,18.0,19.0,45623
45624,,0.0,12.0,0.0,12.0,45624
45628,286.0,5434.0,422.0,19.0,20.0,45628
45629,85.38888888888889,3074.0,385.0,36.0,44.0,45629
45630,18.48,462.0,381.0,25.0,42.0,45630
45631,32.8992443324937,13061.0,739.0,397.0,180.0,45631
45634,32.297872340425535,1518.0,291.0,47.0,49.0,45634
45636,24.77777777777778,223.0,205.0,9.0,14.0,45636
45638,33.81609195402299,20594.0,848.0,609.0,163.0,45638
45640,35.8783185840708,16217.0,794.0,452.0,172.0,45640
45642,,0.0,12.0,0.0,12.0,45642
45644,94.27083333333333,4525.0,623.0,48.0,36.0,45644
45645,197.14285714285714,2760.0,728.0,14.0,22.0,45645
45646,14.6,803.0,479.0,55.0,55.0,45646
45647,19.066666666666666,2860.0,760.0,150.0,166.0,45647
45648,62.98876404494382,11212.0,1071.0,178.0,111.0,45648
45650,0.0,415.0,189.0,0.0,12.0,45650
45651,83.7936507936508,5279.0,489.0,63.0,29.0,45651
45652,50.391304347826086,3477.0,591.0,69.0,79.0,45652
45653,96.02564102564102,3745.0,676.0,39.0,32.0,45653
45654,0.0,778.0,295.0,0.0,12.0,45654
45656,26.619834710743802,6442.0,730.0,242.0,122.0,45656
45657,54.888888888888886,1482.0,328.0,27.0,32.0,45657
45658,22.6875,2541.0,531.0,112.0,76.0,45658
45659,70.35555555555555,3166.0,469.0,45.0,52.0,45659
45660,27.888489208633093,7753.0,797.0,278.0,106.0,45660
45661,38.056994818652846,7345.0,750.0,193.0,100.0,45661
45662,18.71418779986292,27304.0,759.0,1459.0,318.0,45662
45663,16.946949602122015,6389.0,364.0,377.0,181.0,45663
45669,193.1509433962264,10237.0,581.0,53.0,34.0,45669
45671,14.32258064516129,444.0,281.0,31.0,36.0,45671
45672,0.0,1473.0,660.0,0.0,12.0,45672
45673,17.625,423.0,278.0,24.0,43.0,45673
45674,247.66666666666666,743.0,173.0,3.0,5.0,45674
45677,0.0,51.0,68.0,0.0,12.0,45677
45678,112.8,1128.0,442.0,10.0,16.0,45678
45679,58.509433962264154,3101.0,465.0,53.0,35.0,45679
45680,79.25827814569537,11968.0,665.0,151.0,105.0,45680
45681,493.3333333333333,1480.0,428.0,3.0,4.0,45681
45682,34.666666666666664,1976.0,278.0,57.0,43.0,45682
45684,16.526315789473685,1570.0,419.0,95.0,112.0,45684
45685,0.0,1485.0,709.0,0.0,12.0,45685
45686,53.68115942028985,3704.0,663.0,69.0,51.0,45686
45688,0.0,166.0,71.0,0.0,12.0,45688
45690,49.565693430656935,13581.0,1048.0,274.0,136.0,45690
45692,30.125461254612546,8164.0,590.0,271.0,134.0,45692
45693,108.54430379746836,8575.0,668.0,79.0,49.0,45693
45694,72.42774566473989,12530.0,663.0,173.0,98.0,45694
45695,511.5,1023.0,279.0,2.0,3.0,45695
45696,0.0,538.0,191.0,0.0,12.0,45696
45697,39.99290780141844,5639.0,917.0,141.0,129.0,45697
45698,120.0,480.0,281.0,4.0,7.0,45698
45699,0.0,1246.0,68.0,0.0,12.0,45699
45701,74.30512249443207,33363.0,685.0,449.0,141.0,45701
45710,43.16101694915254,5093.0,524.0,118.0,92.0,45710
45711,72.07692307692308,937.0,248.0,13.0,18.0,45711
45714,66.42753623188406,9167.0,481.0,138.0,73.0,45714
45715,51.093023255813954,2197.0,357.0,43.0,33.0,45715
45716,65.5,393.0,115.0,6.0,7.0,45716
45719,0.0,874.0,220.0,0.0,12.0,45719
45720,,0.0,12.0,0.0,12.0,45720
45721,0.0,23.0,36.0,0.0,12.0,45721
45723,46.20253164556962,3650.0,537.0,79.0,58.0,45723
45724,99.54545454545455,2190.0,530.0,22.0,34.0,45724
45727,45.05882352941177,766.0,300.0,17.0,21.0,45727
45729,150.78571428571428,2111.0,556.0,14.0,23.0,45729
45732,26.38953488372093,4539.0,336.0,172.0,79.0,45732
45734,0.0,325.0,116.0,0.0,12.0,45734
45735,64.8076923076923,1685.0,361.0,26.0,38.0,45735
45739,,0.0,12.0,0.0,12.0,45739
45740,47.57142857142857,333.0,104.0,7.0,6.0,45740
45741,0.0,552.0,333.0,0.0,12.0,45741
45742,48.333333333333336,3335.0,557.0,69.0,60.0,45742
45743,36.108108108108105,1336.0,369.0,37.0,56.0,45743
45744,42.15094339622642,2234.0,419.0,53.0,45.0,45744
45745,0.0,1049.0,296.0,0.0,12.0,45745
45746,41.44444444444444,373.0,179.0,9.0,7.0,45746
45750,59.93150684931507,26250.0,511.0,438.0,132.0,45750
45760,29.634920634920636,3734.0,473.0,126.0,51.0,45760
45761,87.21428571428571,1221.0,331.0,14.0,16.0,45761
45764,75.37254901960785,7688.0,340.0,102.0,67.0,45764
45766,19.89830508474576,1174.0,395.0,59.0,90.0,45766
45767,61.857142857142854,2598.0,583.0,42.0,27.0,45767
45768,11.607407407407408,1567.0,420.0,135.0,102.0,45768
45769,66.03370786516854,5877.0,547.0,89.0,46.0,45769
45770,77.63636363636364,854.0,355.0,11.0,16.0,45770
45771,149.04347826086956,3428.0,308.0,23.0,20.0,45771
45772,34.06666666666667,1533.0,355.0,45.0,38.0,45772
45773,9.690909090909091,533.0,304.0,55.0,62.0,45773
45775,44.229166666666664,2123.0,580.0,48.0,51.0,45775
45776,0.0,669.0,361.0,0.0,12.0,45776
45778,0.0,912.0,280.0,0.0,12.0,45778
45779,23.0,644.0,162.0,28.0,24.0,45779
45780,0.0,2816.0,447.0,0.0,12.0,45780
45782,14.0,420.0,194.0,30.0,28.0,45782
45783,0.0,288.0,192.0,0.0,12.0,45783
45784,42.76315789473684,3250.0,738.0,76.0,54.0,45784
45786,158.55555555555554,2854.0,375.0,18.0,19.0,45786
45788,20.3125,975.0,358.0,48.0,52.0,45788
45789,7.684210526315789,146.0,115.0,19.0,27.0,45789
45801,31.673748103186647,20873.0,1044.0,659.0,161.0,45801
45804,32.80855855855856,14567.0,773.0,444.0,139.0,45804
45805,31.802835051546392,24679.0,1079.0,776.0,177.0,45805
45806,197.9298245614035,11282.0,818.0,57.0,33.0,45806
45807,158.8,11910.0,851.0,75.0,46.0,45807
45808,9.3,279.0,123.0,30.0,18.0,45808
45809,4.130434782608695,95.0,76.0,23.0,27.0,45809
45810,170.0888888888889,7654.0,210.0,45.0,50.0,45810
45812,48.23076923076923,1881.0,424.0,39.0,39.0,45812
45813,39.5,3476.0,288.0,88.0,42.0,45813
45814,65.23913043478261,3001.0,388.0,46.0,36.0,45814
45815,94.0,94.0,48.0,1.0,2.0,45815
45816,38.81818181818182,427.0,162.0,11.0,12.0,45816
45817,40.35064935064935,6214.0,287.0,154.0,85.0,45817
45819,23.454545454545453,258.0,71.0,11.0,10.0,45819
45820,107.5,645.0,199.0,6.0,6.0,45820
45821,377.0,754.0,152.0,2.0,4.0,45821
45822,32.910149750415975,19779.0,614.0,601.0,208.0,45822
45826,302.0,302.0,89.0,1.0,2.0,45826
45827,120.17647058823529,2043.0,337.0,17.0,14.0,45827
45828,57.0,6555.0,394.0,115.0,69.0,45828
45830,119.31914893617021,5608.0,579.0,47.0,30.0,45830
45831,171.47619047619048,3601.0,491.0,21.0,20.0,45831
45832,25.53174603174603,3217.0,327.0,126.0,52.0,45832
45833,36.76271186440678,10845.0,348.0,295.0,110.0,45833
45835,28.533333333333335,428.0,164.0,15.0,12.0,45835
45836,35.875,1435.0,271.0,40.0,18.0,45836
45838,0.0,99.0,88.0,0.0,12.0,45838
45840,54.666332665330664,54557.0,751.0,998.0,244.0,45840
45841,947.0,947.0,214.0,1.0,3.0,45841
45843,125.63333333333334,3769.0,636.0,30.0,18.0,45843
45844,47.18032786885246,2878.0,325.0,61.0,47.0,45844
45845,172.42105263157896,3276.0,281.0,19.0,17.0,45845
45846,42.67272727272727,4694.0,423.0,110.0,38.0,45846
45848,23.0,92.0,54.0,4.0,5.0,45848
45849,81.6923076923077,1062.0,236.0,13.0,12.0,45849
45850,36.53061224489796,3580.0,535.0,98.0,63.0,45850
45851,45.15384615384615,587.0,153.0,13.0,12.0,45851
45853,26.322033898305083,1553.0,235.0,59.0,70.0,45853
45854,18.894736842105264,359.0,142.0,19.0,15.0,45854
45855,36.25,145.0,66.0,4.0,5.0,45855
45856,40.9765625,5245.0,387.0,128.0,51.0,45856
45858,260.4,2604.0,398.0,10.0,10.0,45858
45859,21.11111111111111,380.0,109.0,18.0,19.0,45859
45860,0.0,2618.0,183.0,0.0,12.0,45860
45861,194.0,388.0,220.0,2.0,3.0,45861
45862,18.0,1314.0,262.0,73.0,63.0,45862
45863,83.06666666666666,1246.0,238.0,15.0,10.0,45863
45864,22.285714285714285,156.0,54.0,7.0,10.0,45864
45865,42.4765625,5437.0,418.0,128.0,59.0,45865
45866,17.333333333333332,104.0,42.0,6.0,6.0,45866
45867,34.51724137931034,1001.0,207.0,29.0,57.0,45867
45868,271.0,813.0,257.0,3.0,3.0,45868
45869,56.34177215189873,4451.0,619.0,79.0,49.0,45869
45870,0.0,449.0,314.0,0.0,12.0,45870
45871,49.51219512195122,2030.0,282.0,41.0,22.0,45871
45872,111.55,4462.0,252.0,40.0,28.0,45872
45873,69.03448275862068,2002.0,351.0,29.0,42.0,45873
45874,64.48571428571428,2257.0,328.0,35.0,24.0,45874
45875,110.52,11052.0,571.0,100.0,57.0,45875
45876,192.0,960.0,175.0,5.0,7.0,45876
45877,102.08695652173913,2348.0,307.0,23.0,15.0,45877
45879,44.827338129496404,6231.0,402.0,139.0,80.0,45879
45880,68.19047619047619,2864.0,406.0,42.0,35.0,45880
45881,112.66666666666667,1352.0,368.0,12.0,15.0,45881
45882,42.13235294117647,2865.0,350.0,68.0,55.0,45882
45883,128.3,3849.0,198.0,30.0,20.0,45883
45884,0.0,178.0,106.0,0.0,12.0,45884
45885,33.05882352941177,12926.0,464.0,391.0,149.0,45885
45886,21.130434782608695,486.0,164.0,23.0,17.0,45886
45887,74.64406779661017,4404.0,370.0,59.0,42.0,45887
45888,45.57142857142857,319.0,159.0,7.0,12.0,45888
45889,168.0909090909091,1849.0,326.0,11.0,10.0,45889
45890,74.63636363636364,821.0,201.0,11.0,9.0,45890
45891,28.63533834586466,15234.0,295.0,532.0,141.0,45891
45893,0.0,159.0,119.0,0.0,12.0,45893
45894,37.72222222222222,679.0,210.0,18.0,16.0,45894
45895,63.507194244604314,17655.0,611.0,278.0,103.0,45895
45896,32.38461538461539,1684.0,311.0,52.0,28.0,45896
45897,0.0,99.0,100.0,0.0,12.0,45897
45898,22.91176470588235,779.0,130.0,34.0,17.0,45898
45899,7.730769230769231,201.0,89.0,26.0,16.0,45899
46001,16.796979865771814,10011.0,340.0,596.0,263.0,46001
46011,34.11605415860735,17638.0,889.0,517.0,116.0,46011
46012,29.960546282245826,19744.0,949.0,659.0,194.0,46012
46013,25.929447852760735,16906.0,1147.0,652.0,199.0,46013
46016,20.261241970021413,18924.0,1109.0,934.0,236.0,46016
46017,61.5625,5910.0,583.0,96.0,37.0,46017
46030,32.24444444444445,2902.0,548.0,90.0,83.0,46030
46031,39.142857142857146,2192.0,426.0,56.0,41.0,46031
46032,1830.357142857143,51250.0,1887.0,28.0,29.0,46032
46033,406.7244897959184,39859.0,2289.0,98.0,74.0,46033
46034,0.0,7335.0,672.0,0.0,18.0,46034
46035,107.35714285714286,1503.0,372.0,14.0,11.0,46035
46036,33.116279069767444,11392.0,408.0,344.0,128.0,46036
46037,352.3157894736842,46858.0,1887.0,133.0,180.0,46037
46038,299.3888888888889,43112.0,1701.0,144.0,73.0,46038
46039,23.583333333333332,566.0,190.0,24.0,33.0,46039
46040,179.3548387096774,16680.0,1422.0,93.0,109.0,46040
46041,33.46031746031746,23188.0,609.0,693.0,186.0,46041
46044,47.12280701754386,2686.0,288.0,57.0,28.0,46044
46045,0.0,180.0,212.0,0.0,13.0,46045
46047,0.0,44.0,41.0,0.0,13.0,46047
46048,56.81578947368421,2159.0,169.0,38.0,32.0,46048
46049,38.37931034482759,1113.0,263.0,29.0,27.0,46049
46050,34.568627450980394,1763.0,333.0,51.0,42.0,46050
46051,43.90625,2810.0,348.0,64.0,46.0,46051
46052,60.733160621761655,23443.0,613.0,386.0,184.0,46052
46055,0.0,14130.0,963.0,0.0,20.0,46055
46056,18.19327731092437,2165.0,328.0,119.0,69.0,46056
46057,47.36363636363637,1042.0,311.0,22.0,21.0,46057
46058,80.5,2254.0,324.0,28.0,22.0,46058
46060,93.92857142857143,47340.0,1878.0,504.0,185.0,46060
46062,864.9069767441861,37191.0,1811.0,43.0,47.0,46062
46063,21.294117647058822,362.0,135.0,17.0,15.0,46063
46064,71.98744769874477,17205.0,505.0,239.0,103.0,46064
46065,63.94444444444444,3453.0,410.0,54.0,35.0,46065
46068,175.53333333333333,2633.0,347.0,15.0,14.0,46068
46069,68.32673267326733,6901.0,576.0,101.0,64.0,46069
46070,36.484375,2335.0,238.0,64.0,45.0,46070
46071,65.64,3282.0,533.0,50.0,29.0,46071
46072,35.358024691358025,8592.0,268.0,243.0,117.0,46072
46074,847.5961538461538,44075.0,2103.0,52.0,56.0,46074
46075,454.6666666666667,8184.0,611.0,18.0,28.0,46075
46076,25.774647887323944,1830.0,323.0,71.0,40.0,46076
46077,207.65853658536585,34056.0,1121.0,164.0,80.0,46077
46102,34.333333333333336,412.0,96.0,12.0,12.0,46102
46103,62.5,375.0,152.0,6.0,7.0,46103
46104,55.2,1104.0,378.0,20.0,22.0,46104
46105,38.68888888888889,1741.0,437.0,45.0,29.0,46105
46106,246.56410256410257,9616.0,716.0,39.0,63.0,46106
46107,32.243781094527364,12962.0,435.0,402.0,124.0,46107
46110,0.0,883.0,609.0,0.0,13.0,46110
46111,44.3,443.0,185.0,10.0,9.0,46111
46112,142.88620689655173,41437.0,966.0,290.0,163.0,46112
46113,106.6907894736842,16217.0,1125.0,152.0,148.0,46113
46115,27.52542372881356,1624.0,349.0,59.0,36.0,46115
46117,7.347222222222222,529.0,278.0,72.0,88.0,46117
46118,51.03448275862069,4440.0,623.0,87.0,60.0,46118
46120,122.52083333333333,5881.0,446.0,48.0,43.0,46120
46121,63.87837837837838,4727.0,615.0,74.0,48.0,46121
46122,88.22282608695652,16233.0,732.0,184.0,98.0,46122
46123,747.6785714285714,41870.0,1353.0,56.0,55.0,46123
46124,65.39166666666667,7847.0,535.0,120.0,69.0,46124
46125,0.0,37.0,59.0,0.0,13.0,46125
46126,24.272727272727273,4005.0,520.0,165.0,78.0,46126
46127,0.0,353.0,154.0,0.0,13.0,46127
46128,379.5,2277.0,439.0,6.0,6.0,46128
46130,104.25,2085.0,485.0,20.0,30.0,46130
46131,57.05081967213115,34801.0,1112.0,610.0,187.0,46131
46133,49.78947368421053,946.0,208.0,19.0,17.0,46133
46135,94.23923444976077,19696.0,567.0,209.0,81.0,46135
46140,106.02278481012658,41879.0,1236.0,395.0,171.0,46140
46142,417.7831325301205,34676.0,1396.0,83.0,47.0,46142
46143,190.04248366013073,58153.0,1784.0,306.0,162.0,46143
46144,0.0,372.0,191.0,0.0,13.0,46144
46146,0.0,228.0,185.0,0.0,13.0,46146
46147,57.28888888888889,2578.0,321.0,45.0,31.0,46147
46148,38.32089552238806,5135.0,496.0,134.0,64.0,46148
46149,138.52941176470588,2355.0,397.0,17.0,18.0,46149
46150,20.386363636363637,897.0,341.0,44.0,41.0,46150
46151,49.564687975646876,32564.0,774.0,657.0,134.0,46151
46154,0.0,188.0,296.0,0.0,13.0,46154
46155,0.0,9.0,13.0,0.0,13.0,46155
46156,27.875,1115.0,300.0,40.0,45.0,46156
46157,66.27777777777777,3579.0,511.0,54.0,63.0,46157
46158,52.12684989429175,24656.0,1071.0,473.0,151.0,46158
46160,40.41059602649007,6102.0,781.0,151.0,108.0,46160
46161,75.20689655172414,2181.0,265.0,29.0,27.0,46161
46162,0.0,267.0,203.0,0.0,13.0,46162
46163,213.06060606060606,14062.0,714.0,66.0,72.0,46163
46164,45.96590909090909,4045.0,490.0,88.0,63.0,46164
46165,52.76923076923077,2058.0,632.0,39.0,27.0,46165
46166,71.55263157894737,2719.0,507.0,38.0,36.0,46166
46167,81.85393258426966,7285.0,403.0,89.0,68.0,46167
46168,110.64739884393063,38284.0,1079.0,346.0,141.0,46168
46170,,0.0,13.0,0.0,13.0,46170
46171,27.84285714285714,1949.0,192.0,70.0,74.0,46171
46172,53.404761904761905,2243.0,435.0,42.0,33.0,46172
46173,23.96559633027523,10449.0,488.0,436.0,131.0,46173
46175,25.61904761904762,538.0,186.0,21.0,23.0,46175
46176,40.80539772727273,28727.0,656.0,704.0,265.0,46176
46180,20.775,831.0,221.0,40.0,47.0,46180
46181,157.15151515151516,5186.0,398.0,33.0,30.0,46181
46182,23.070422535211268,1638.0,327.0,71.0,64.0,46182
46183,0.6290322580645161,39.0,61.0,62.0,90.0,46183
46184,76.47305389221557,12771.0,1167.0,167.0,119.0,46184
46186,49.18421052631579,1869.0,433.0,38.0,30.0,46186
46201,14.251012145748987,31680.0,1664.0,2223.0,406.0,46201
46202,48.563380281690144,20688.0,1392.0,426.0,126.0,46202
46203,15.001642036124794,36544.0,2245.0,2436.0,357.0,46203
46204,61.66081871345029,10544.0,1129.0,171.0,120.0,46204
46205,24.356835769561478,28327.0,2062.0,1163.0,257.0,46205
46206,,0.0,13.0,0.0,13.0,46206
46208,15.032407407407407,22729.0,1654.0,1512.0,344.0,46208
46214,95.88381742738589,23108.0,1218.0,241.0,124.0,46214
46216,175.0,2275.0,380.0,13.0,22.0,46216
46217,45.28621089223638,39082.0,2606.0,863.0,524.0,46217
46218,12.256985605419136,28951.0,1849.0,2362.0,415.0,46218
46219,25.232224396607958,38681.0,2013.0,1533.0,287.0,46219
46220,16.957038391224863,37102.0,1847.0,2188.0,339.0,46220
46221,37.86834733893557,27038.0,1518.0,714.0,208.0,46221
46222,17.8747591522158,37108.0,2153.0,2076.0,441.0,46222
46224,29.497771173848438,39704.0,1618.0,1346.0,232.0,46224
46225,11.825327510917031,5416.0,735.0,458.0,162.0,46225
46226,60.63129973474801,45716.0,3164.0,754.0,259.0,46226
46227,52.93010251630941,56794.0,2544.0,1073.0,331.0,46227
46228,121.45925925925926,16397.0,1620.0,135.0,72.0,46228
46229,89.18691588785046,28629.0,1816.0,321.0,233.0,46229
46231,431.11538461538464,11209.0,1415.0,26.0,31.0,46231
46234,109.97991967871486,27385.0,1470.0,249.0,139.0,46234
46235,230.1275167785235,34289.0,2448.0,149.0,104.0,46235
46236,562.3541666666666,26993.0,1622.0,48.0,47.0,46236
46237,228.23243243243243,42223.0,1874.0,185.0,98.0,46237
46239,173.84974093264248,33553.0,2083.0,193.0,124.0,46239
46240,41.74896265560166,20123.0,1045.0,482.0,191.0,46240
46241,18.70181219110379,34056.0,1972.0,1821.0,362.0,46241
46250,228.41333333333333,17131.0,1300.0,75.0,47.0,46250
46254,61.672645739910315,41259.0,1974.0,669.0,485.0,46254
46256,0.0,22373.0,1827.0,0.0,24.0,46256
46259,383.1794871794872,14944.0,1490.0,39.0,39.0,46259
46260,142.35365853658536,35019.0,2073.0,246.0,91.0,46260
46268,261.875,25140.0,1567.0,96.0,76.0,46268
46278,0.0,8650.0,1105.0,0.0,18.0,46278
46280,24.078688524590163,7344.0,930.0,305.0,339.0,46280
46290,0.0,87.0,86.0,0.0,13.0,46290
46301,12.565217391304348,578.0,163.0,46.0,32.0,46301
46302,12.75,51.0,28.0,4.0,8.0,46302
46303,36.89059080962801,16859.0,450.0,457.0,165.0,46303
46304,66.84029484029485,27204.0,566.0,407.0,166.0,46304
46307,77.14054054054054,71355.0,1277.0,925.0,246.0,46307
46310,293.7173913043478,13511.0,483.0,46.0,43.0,46310
46311,112.55609756097562,23074.0,735.0,205.0,111.0,46311
46312,12.91670749632533,26363.0,34.0,2041.0,341.0,46312
46319,50.36,17626.0,553.0,350.0,112.0,46319
46320,15.391982182628063,13822.0,1167.0,898.0,210.0,46320
46321,33.471086036671366,23731.0,35.0,709.0,297.0,46321
46322,30.042929292929294,23794.0,43.0,792.0,156.0,46322
46323,20.10891938250429,23447.0,1394.0,1166.0,207.0,46323
46324,13.137409200968523,21703.0,1145.0,1652.0,266.0,46324
46327,11.655948553054662,10875.0,1255.0,933.0,218.0,46327
46340,38.0,1330.0,479.0,35.0,42.0,46340
46341,161.03225806451613,9984.0,572.0,62.0,43.0,46341
46342,24.521040550879878,32049.0,1069.0,1307.0,300.0,46342
46345,7.0,77.0,39.0,11.0,12.0,46345
46346,5.268939393939394,1391.0,314.0,264.0,93.0,46346
46347,186.65384615384616,4853.0,233.0,26.0,19.0,46347
46348,26.65,1066.0,223.0,40.0,25.0,46348
46349,40.94285714285714,2866.0,514.0,70.0,81.0,46349
46350,30.169912693082605,44923.0,1135.0,1489.0,341.0,46350
46356,95.02020202020202,18814.0,563.0,198.0,113.0,46356
46360,34.7513855898654,43891.0,757.0,1263.0,231.0,46360
46365,49.294117647058826,838.0,322.0,17.0,19.0,46365
46366,32.15217391304348,5916.0,358.0,184.0,56.0,46366
46368,108.84741144414168,39947.0,399.0,367.0,131.0,46368
46371,26.50375939849624,3525.0,745.0,133.0,91.0,46371
46373,145.41803278688525,17741.0,768.0,122.0,85.0,46373
46374,40.67857142857143,1139.0,362.0,28.0,36.0,46374
46375,244.7422680412371,23740.0,822.0,97.0,77.0,46375
46376,4.636363636363637,204.0,112.0,44.0,50.0,46376
46377,0.0,66.0,88.0,0.0,13.0,46377
46379,0.0,305.0,163.0,0.0,13.0,46379
46381,0.0,647.0,335.0,0.0,13.0,46381
46382,30.666666666666668,1932.0,550.0,63.0,40.0,46382
46383,80.71621621621621,41811.0,967.0,518.0,143.0,46383
46385,250.3272727272727,41304.0,1246.0,165.0,80.0,46385
46390,93.29411764705883,3172.0,441.0,34.0,25.0,46390
46391,493.10526315789474,9369.0,542.0,19.0,24.0,46391
46392,72.56140350877193,8272.0,336.0,114.0,65.0,46392
46393,7.4,148.0,89.0,20.0,32.0,46393
46394,12.795142555438225,12117.0,725.0,947.0,237.0,46394
46402,12.416490486257928,5873.0,767.0,473.0,90.0,46402
46403,17.597087378640776,10875.0,1073.0,618.0,212.0,46403
46404,13.052672347017817,16851.0,1201.0,1291.0,253.0,46404
46405,12.83,11547.0,584.0,900.0,271.0,46405
